battery_id,cycle,capacity,initial_capacity,capacity_fade,capacity_fade_percentage,capacity_ratio,soh,temperature,Re,Rct,filename,eol_cycle,rul,cycle_normalized,augmented,augmentation_type
B0041,5,0.05647053159913906,0.055620243768194036,-0.0008502878309450262,-1.5287380517221971,1.015287380517222,101.5287380517222,4.0,0.056,0.1815,03005.csv,6,1,0.07462686567164178,False,original
B0041,6,0.044092291840801906,0.055620243768194036,0.01152795192739213,20.726180157420117,0.7927381984257988,79.27381984257988,4.0,0.0562,0.1818,03007.csv,6,0,0.08955223880597014,False,original
B0041,7,0.05677191308141789,0.055620243768194036,-0.0011516693132238506,-2.070593789598641,1.0207059378959864,102.07059378959865,4.0,0.0564,0.18209999999999998,03011.csv,6,0,0.1044776119402985,False,original
B0041,8,0.056938376500757296,0.055620243768194036,-0.0013181327325632597,-2.3698794598182302,1.0236987945981824,102.36987945981824,4.0,0.0566,0.1824,03013.csv,6,0,0.11940298507462686,False,original
B0041,9,0.04440148411312257,0.055620243768194036,0.011218759655071464,20.1702813490487,0.798297186509513,79.82971865095129,4.0,0.0568,0.1827,03015.csv,6,0,0.13432835820895522,False,original
B0041,10,0.04463435818491618,0.055620243768194036,0.010985885583277857,19.751595532488555,0.8024840446751145,80.24840446751145,4.0,0.057,0.183,03017.csv,6,0,0.14925373134328357,False,original
B0041,11,0.04479872243657484,0.055620243768194036,0.010821521331619198,19.456083969569715,0.8054391603043028,80.54391603043028,4.0,0.0572,0.1833,03019.csv,6,0,0.16417910447761194,False,original
B0041,12,0.04670898780785478,0.055620243768194036,0.00891125596033926,16.021605366345206,0.839783946336548,83.9783946336548,4.0,0.0574,0.18359999999999999,03023.csv,6,0,0.1791044776119403,False,original
B0041,13,0.04495371533089529,0.055620243768194036,0.010666528437298747,19.17742123129333,0.8082257876870668,80.82257876870668,4.0,0.0576,0.18389999999999998,03025.csv,6,0,0.19402985074626866,False,original
B0041,14,0.045219329019542696,0.055620243768194036,0.01040091474865134,18.699872643490668,0.8130012735650933,81.30012735650934,4.0,0.0578,0.1842,03027.csv,6,0,0.208955223880597,False,original
B0041,15,0.04540222414694979,0.055620243768194036,0.010218019621244245,18.37104429788086,0.8162895570211914,81.62895570211914,4.0,0.058,0.1845,03029.csv,6,0,0.22388059701492538,False,original
B0041,16,0.04567901224974174,0.055620243768194036,0.009941231518452297,17.873405157812535,0.8212659484218747,82.12659484218747,4.0,0.0582,0.1848,03031.csv,6,0,0.23880597014925373,False,original
B0041,17,0.04552080257033988,0.055620243768194036,0.010099441197854157,18.157851375022986,0.8184214862497702,81.84214862497701,4.0,0.0584,0.1851,03035.csv,6,0,0.2537313432835821,False,original
B0041,18,0.045728541460242564,0.055620243768194036,0.009891702307951472,17.784356266356312,0.8221564373364368,82.21564373364369,4.0,0.0586,0.18539999999999998,03037.csv,6,0,0.26865671641791045,False,original
B0041,19,0.045860512192502,0.055620243768194036,0.009759731575692036,17.547085223803094,0.8245291477619691,82.4529147761969,4.0,0.0588,0.1857,03039.csv,6,0,0.2835820895522388,False,original
B0041,20,0.045983556030275076,0.055620243768194036,0.00963668773791896,17.32586390322442,0.8267413609677559,82.67413609677558,4.0,0.059,0.186,03041.csv,6,0,0.29850746268656714,False,original
B0041,21,0.04612876296673401,0.055620243768194036,0.009491480801460027,17.06479540258263,0.8293520459741737,82.93520459741737,4.0,0.0592,0.1863,03043.csv,6,0,0.31343283582089554,False,original
B0041,22,0.0463714545530443,0.055620243768194036,0.009248789215149739,16.628458612471203,0.833715413875288,83.37154138752881,4.0,0.0594,0.1866,03047.csv,6,0,0.3283582089552239,False,original
B0041,23,0.04642385425314327,0.055620243768194036,0.009196389515050765,16.534248848994874,0.8346575115100513,83.46575115100514,4.0,0.0596,0.18689999999999998,03051.csv,6,0,0.34328358208955223,False,original
B0041,24,0.046579469530564604,0.055620243768194036,0.009040774237629431,16.25446712407133,0.8374553287592867,83.74553287592867,4.0,0.0598,0.1872,03053.csv,6,0,0.3582089552238806,False,original
B0041,25,0.04672600894839656,0.055620243768194036,0.008894234819797474,15.991002946455202,0.840089970535448,84.0089970535448,4.0,0.06,0.1875,03055.csv,6,0,0.373134328358209,False,original
B0041,26,0.046863472432443716,0.055620243768194036,0.00875677133575032,15.743856449542937,0.8425614355045706,84.25614355045707,4.0,0.060200000000000004,0.1878,03057.csv,6,0,0.3880597014925373,False,original
B0041,27,0.047123070484888584,0.055620243768194036,0.008497173283305452,15.27712341340814,0.8472287658659187,84.72287658659187,4.0,0.0604,0.1881,03059.csv,6,0,0.40298507462686567,False,original
B0041,28,0.047089685801538064,0.055620243768194036,0.008530557966655972,15.337145953923523,0.8466285404607647,84.66285404607648,4.0,0.0606,0.18839999999999998,03063.csv,6,0,0.417910447761194,False,original
B0041,29,0.04716816990682447,0.055620243768194036,0.008452073861369563,15.196038867781464,0.8480396113221853,84.80396113221853,4.0,0.0608,0.18869999999999998,03065.csv,6,0,0.43283582089552236,False,original
B0041,30,0.047416623395846624,0.055620243768194036,0.008203620372347412,14.749342715104355,0.8525065728489565,85.25065728489565,4.0,0.061,0.189,03067.csv,6,0,0.44776119402985076,False,original
B0041,31,0.04747365818614322,0.055620243768194036,0.008146585582050815,14.6467994926505,0.853532005073495,85.3532005073495,4.0,0.061200000000000004,0.1893,03069.csv,6,0,0.4626865671641791,False,original
B0041,32,0.04767107168829607,0.055620243768194036,0.007949172079897968,14.29186846614224,0.8570813153385776,85.70813153385775,4.0,0.0614,0.1896,03071.csv,6,0,0.47761194029850745,False,original
B0041,33,0.04775614866793622,0.055620243768194036,0.007864095100257817,14.13890800808542,0.8586109199191458,85.86109199191458,4.0,0.0616,0.18989999999999999,03075.csv,6,0,0.4925373134328358,False,original
B0041,34,0.04783369052905227,0.055620243768194036,0.0077865532391417636,13.999494988899055,0.8600050501110095,86.00050501110094,4.0,0.0618,0.19019999999999998,03077.csv,6,0,0.5074626865671642,False,original
B0041,35,0.047922817158937946,0.055620243768194036,0.00769742660925609,13.83925363818308,0.8616074636181692,86.16074636181692,4.0,0.062,0.1905,03079.csv,6,0,0.5223880597014925,False,original
B0041,36,0.048108024971614455,0.055620243768194036,0.007512218796579581,13.506267300603561,0.8649373269939644,86.49373269939645,4.0,0.0622,0.1908,03081.csv,6,0,0.5373134328358209,False,original
B0041,37,0.04808782735825877,0.055620243768194036,0.007532416409935266,13.54258072173825,0.8645741927826175,86.45741927826175,4.0,0.0624,0.1911,03083.csv,6,0,0.5522388059701493,False,original
B0041,38,0.04842261926326617,0.055620243768194036,0.007197624504927863,12.940656166350287,0.8705934383364972,87.05934383364972,4.0,0.0626,0.1914,03087.csv,6,0,0.5671641791044776,False,original
B0041,39,0.04798649525462829,0.055620243768194036,0.007633748513565748,13.724766373517841,0.8627523362648216,86.27523362648216,4.0,0.0628,0.19169999999999998,03089.csv,6,0,0.582089552238806,False,original
B0041,40,0.04822175200495124,0.055620243768194036,0.0073984917632427954,13.301796723648234,0.8669820327635177,86.69820327635178,4.0,0.063,0.192,03091.csv,6,0,0.5970149253731343,False,original
B0041,41,0.04787731566765343,0.055620243768194036,0.007742928100540607,13.921061066920986,0.8607893893307901,86.078938933079,4.0,0.0632,0.1923,03093.csv,6,0,0.6119402985074627,False,original
B0041,42,0.04829032055579415,0.055620243768194036,0.0073299232123998845,13.17851687768301,0.8682148312231699,86.82148312231699,4.0,0.0634,0.1926,03095.csv,6,0,0.6268656716417911,False,original
B0041,43,1.2156494086360898,0.055620243768194036,-1.1600291648678958,-2085.624021538806,21.856240215388063,2185.624021538806,4.0,0.0636,0.1929,03099.csv,6,0,0.6417910447761194,False,original
B0041,44,1.1476416320946565,0.055620243768194036,-1.0920213883264624,-1963.3523953574,20.633523953574,2063.3523953574,4.0,0.0638,0.19319999999999998,03103.csv,6,0,0.6567164179104478,False,original
B0041,45,1.1194574527298193,0.055620243768194036,-1.0638372089616253,-1912.6798749666243,20.126798749666243,2012.6798749666243,4.0,0.064,0.1935,03105.csv,6,0,0.6716417910447762,False,original
B0041,46,1.0841325641850128,0.055620243768194036,-1.0285123204168187,-1849.1690268444397,19.491690268444398,1949.1690268444397,4.0,0.06420000000000001,0.1938,03107.csv,6,0,0.6865671641791045,False,original
B0041,47,1.0607784232892656,0.055620243768194036,-1.0051581795210716,-1807.1804642033278,19.071804642033282,1907.1804642033283,4.0,0.0644,0.1941,03109.csv,6,0,0.7014925373134329,False,original
B0041,48,1.0170312865626592,0.055620243768194036,-0.9614110427944651,-1728.5272009977057,18.285272009977056,1828.5272009977057,4.0,0.0646,0.1944,03111.csv,6,0,0.7164179104477612,False,original
B0041,49,1.0000374999808574,0.055620243768194036,-0.9444172562126634,-1697.9739609712396,17.979739609712396,1797.9739609712396,4.0,0.0648,0.19469999999999998,03115.csv,6,0,0.7313432835820896,False,original
B0041,50,0.991506494786248,0.055620243768194036,-0.9358862510180539,-1682.636010943254,17.82636010943254,1782.636010943254,4.0,0.065,0.195,03117.csv,6,0,0.746268656716418,False,original
B0041,51,0.9655644425371017,0.055620243768194036,-0.9099441987689076,-1635.9946255561927,17.35994625556193,1735.994625556193,4.0,0.06520000000000001,0.1953,03119.csv,6,0,0.7611940298507462,False,original
B0041,52,0.9383311962439673,0.055620243768194036,-0.8827109524757732,-1587.0317939536683,16.870317939536683,1687.0317939536683,4.0,0.0654,0.1956,03121.csv,6,0,0.7761194029850746,False,original
B0041,53,0.9298903389240268,0.055620243768194036,-0.8742700951558328,-1571.855921379073,16.71855921379073,1671.855921379073,4.0,0.0656,0.1959,03123.csv,6,0,0.7910447761194029,False,original
B0041,54,0.9072117399448598,0.055620243768194036,-0.8515914961766657,-1531.0819199674943,16.310819199674942,1631.0819199674943,4.0,0.0658,0.19619999999999999,03127.csv,6,0,0.8059701492537313,False,original
B0041,55,0.9176870676937323,0.055620243768194036,-0.8620668239255382,-1549.915580230707,16.499155802307072,1649.9155802307073,4.0,0.066,0.19649999999999998,03129.csv,6,0,0.8208955223880597,False,original
B0041,56,0.9157430721963028,0.055620243768194036,-0.8601228284281087,-1546.4204580130995,16.464204580130996,1646.4204580130995,4.0,0.0662,0.1968,03131.csv,6,0,0.835820895522388,False,original
B0041,57,0.9111662690050432,0.055620243768194036,-0.8555460252368491,-1538.1917936254818,16.38191793625482,1638.191793625482,4.0,0.0664,0.1971,03133.csv,6,0,0.8507462686567164,False,original
B0041,58,0.8968901443572698,0.055620243768194036,-0.8412699005890757,-1512.524655762384,16.12524655762384,1612.5246557623839,4.0,0.0666,0.1974,03135.csv,6,0,0.8656716417910447,False,original
B0041,59,0.8862133472800153,0.055620243768194036,-0.8305931035118213,-1493.3287724761624,15.933287724761625,1593.3287724761624,4.0,0.0668,0.1977,03139.csv,6,0,0.8805970149253731,False,original
B0041,60,0.8931124136187014,0.055620243768194036,-0.8374921698505073,-1505.7326489630025,16.057326489630025,1605.7326489630025,4.0,0.067,0.19799999999999998,03141.csv,6,0,0.8955223880597015,False,original
B0041,61,0.880898507091054,0.055620243768194036,-0.8252782633228599,-1483.773186543976,15.837731865439762,1583.7731865439762,4.0,0.0672,0.19829999999999998,03143.csv,6,0,0.9104477611940298,False,original
B0041,62,0.8798879382023741,0.055620243768194036,-0.82426769443418,-1481.9562781303928,15.819562781303928,1581.9562781303928,4.0,0.0674,0.1986,03145.csv,6,0,0.9253731343283582,False,original
B0041,63,0.8682347537115443,0.055620243768194036,-0.8126145099433503,-1461.0049415282085,15.610049415282084,1561.0049415282085,4.0,0.0676,0.1989,03147.csv,6,0,0.9402985074626866,False,original
B0041,64,0.8443569490395516,0.055620243768194036,-0.7887367052713575,-1418.07488035928,15.180748803592802,1518.0748803592803,4.0,0.0678,0.1992,03151.csv,6,0,0.9552238805970149,False,original
B0041,65,0.8657093203148538,0.055620243768194036,-0.8100890765466597,-1456.4644483092004,15.564644483092005,1556.4644483092004,4.0,0.068,0.19949999999999998,03153.csv,6,0,0.9701492537313433,False,original
B0041,66,0.848696904019178,0.055620243768194036,-0.7930766602509839,-1425.8777137983311,15.258777137983312,1525.8777137983311,4.0,0.0682,0.19979999999999998,03155.csv,6,0,0.9850746268656716,False,original
B0041,67,0.8364948433646345,0.055620243768194036,-0.7808745995964405,-1403.9395491520247,15.039395491520247,1503.9395491520247,4.0,0.0684,0.2001,03157.csv,6,0,1.0,False,original
B0042,1,1.7287126633755356,1.7287126633755356,0.0,0.0,1.0,100.0,22.0,0.0552,0.1803,01532.csv,6,5,0.008928571428571428,False,original
B0042,2,1.7314706281853145,1.7287126633755356,-0.0027579648097788567,-0.15953864793201508,1.0015953864793201,100.15953864793201,22.0,0.0554,0.18059999999999998,01534.csv,6,4,0.017857142857142856,False,original
B0042,3,1.7282350363146088,1.7287126633755356,0.00047762706092679963,0.02762906011194312,0.9997237093988806,99.97237093988805,22.0,0.055600000000000004,0.1809,01536.csv,6,3,0.026785714285714284,False,original
B0042,4,1.720344742291621,1.7287126633755356,0.008367921083914709,0.4840550579166382,0.9951594494208336,99.51594494208335,22.0,0.0558,0.1812,01538.csv,6,2,0.03571428571428571,False,original
B0042,5,1.7221734367707637,1.7287126633755356,0.006539226604771908,0.37827145848536914,0.9962172854151463,99.62172854151463,22.0,0.056,0.1815,01540.csv,6,1,0.044642857142857144,False,original
B0042,6,0.0,1.7287126633755356,1.7287126633755356,100.0,0.0,0.0,22.0,0.0562,0.1818,01544.csv,6,0,0.05357142857142857,False,original
B0042,7,1.708669577331945,1.7287126633755356,0.02004308604359073,1.1594226425375982,0.988405773574624,98.8405773574624,22.0,0.0564,0.18209999999999998,01546.csv,6,0,0.0625,False,original
B0042,8,1.7036476485918646,1.7287126633755356,0.02506501478367107,1.4499237099778268,0.9855007629002217,98.55007629002218,22.0,0.0566,0.1824,01548.csv,6,0,0.07142857142857142,False,original
B0042,9,1.6958375743577971,1.7287126633755356,0.0328750890177385,1.9017092726992364,0.9809829072730076,98.09829072730076,22.0,0.0568,0.1827,01550.csv,6,0,0.08035714285714286,False,original
B0042,10,1.6949064846676911,1.7287126633755356,0.033806178707844525,1.955569564801682,0.9804443043519832,98.04443043519832,22.0,0.057,0.183,01552.csv,6,0,0.08928571428571429,False,original
B0042,11,1.6874768094352455,1.7287126633755356,0.04123585394029017,2.3853503716327165,0.9761464962836728,97.61464962836727,22.0,0.0572,0.1833,01556.csv,6,0,0.09821428571428571,False,original
B0042,12,1.685989172917945,1.7287126633755356,0.04272349045759061,2.4714049571527665,0.9752859504284723,97.52859504284723,22.0,0.0574,0.18359999999999999,01558.csv,6,0,0.10714285714285714,False,original
B0042,13,1.6782864747774933,1.7287126633755356,0.050426188598042376,2.916979187251322,0.9708302081274868,97.08302081274867,22.0,0.0576,0.18389999999999998,01560.csv,6,0,0.11607142857142858,False,original
B0042,14,1.6739647640901527,1.7287126633755356,0.05474789928538293,3.1669750818207434,0.9683302491817926,96.83302491817926,22.0,0.0578,0.1842,01562.csv,6,0,0.125,False,original
B0042,15,1.6722378801237066,1.7287126633755356,0.056474783251829086,3.266869298079575,0.9673313070192042,96.73313070192042,22.0,0.058,0.1845,01564.csv,6,0,0.13392857142857142,False,original
B0042,16,1.6759897900491967,1.7287126633755356,0.05272287332633896,3.049834390834548,0.9695016560916545,96.95016560916545,22.0,0.0582,0.1848,01568.csv,6,0,0.14285714285714285,False,original
B0042,17,1.6618247672847988,1.7287126633755356,0.06688789609073686,3.869231567965122,0.9613076843203487,96.13076843203487,22.0,0.0584,0.1851,01570.csv,6,0,0.15178571428571427,False,original
B0042,18,1.6606710352566112,1.7287126633755356,0.06804162811892445,3.9359709430290364,0.9606402905697097,96.06402905697097,22.0,0.0586,0.18539999999999998,01572.csv,6,0,0.16071428571428573,False,original
B0042,19,1.6530644874507203,1.7287126633755356,0.07564817592481532,4.375983211524722,0.9562401678847527,95.62401678847527,22.0,0.0588,0.1857,01574.csv,6,0,0.16964285714285715,False,original
B0042,20,1.649953986270456,1.7287126633755356,0.07875867710507967,4.5559148592857035,0.954440851407143,95.4440851407143,22.0,0.059,0.186,01576.csv,6,0,0.17857142857142858,False,original
B0042,21,1.681297805444492,1.7287126633755356,0.04741485793104361,2.74278420790069,0.972572157920993,97.2572157920993,22.0,0.0592,0.1863,01580.csv,6,0,0.1875,False,original
B0042,22,1.6700520424481298,1.7287126633755356,0.05866062092740587,3.3933123861581134,0.9660668761384189,96.60668761384188,22.0,0.0594,0.1866,01584.csv,6,0,0.19642857142857142,False,original
B0042,23,1.667181860354792,1.7287126633755356,0.06153080302074354,3.559342412671211,0.9644065758732879,96.44065758732879,22.0,0.0596,0.18689999999999998,01586.csv,6,0,0.20535714285714285,False,original
B0042,24,1.6568865613275168,1.7287126633755356,0.07182610204801887,4.15488956434027,0.9584511043565973,95.84511043565973,22.0,0.0598,0.1872,01588.csv,6,0,0.21428571428571427,False,original
B0042,25,1.6449819446579936,1.7287126633755356,0.08373071871754201,4.843530130336809,0.951564698696632,95.1564698696632,22.0,0.06,0.1875,01590.csv,6,0,0.22321428571428573,False,original
B0042,26,1.639214585000014,1.7287126633755356,0.0894980783755217,5.177151777251698,0.948228482227483,94.8228482227483,22.0,0.060200000000000004,0.1878,01592.csv,6,0,0.23214285714285715,False,original
B0042,27,1.6410599890208055,1.7287126633755356,0.08765267435473012,5.070401589097919,0.9492959841090208,94.92959841090209,22.0,0.0604,0.1881,01596.csv,6,0,0.24107142857142858,False,original
B0042,28,1.6432696512198481,1.7287126633755356,0.0854430121556875,4.942580335406865,0.9505741966459313,95.05741966459314,22.0,0.0606,0.18839999999999998,01598.csv,6,0,0.25,False,original
B0042,29,1.6298673102402295,1.7287126633755356,0.09884535313530618,5.717859030563114,0.9428214096943689,94.2821409694369,22.0,0.0608,0.18869999999999998,01600.csv,6,0,0.25892857142857145,False,original
B0042,30,1.6238536344658807,1.7287126633755356,0.10485902890965493,6.065729205969029,0.9393427079403097,93.93427079403097,22.0,0.061,0.189,01602.csv,6,0,0.26785714285714285,False,original
B0042,31,1.6186308887044174,1.7287126633755356,0.11008177467111824,6.367846837898977,0.9363215316210102,93.63215316210102,22.0,0.061200000000000004,0.1893,01604.csv,6,0,0.2767857142857143,False,original
B0042,32,1.6193418112441196,1.7287126633755356,0.10937085213141606,6.326722447781188,0.9367327755221881,93.67327755221882,22.0,0.0614,0.1896,01608.csv,6,0,0.2857142857142857,False,original
B0042,33,1.614593271326993,1.7287126633755356,0.1141193920485426,6.601408925050024,0.9339859107494998,93.39859107494998,22.0,0.0616,0.18989999999999999,01610.csv,6,0,0.29464285714285715,False,original
B0042,34,1.6072040891927848,1.7287126633755356,0.12150857418275085,7.028847347337042,0.9297115265266296,92.97115265266297,22.0,0.0618,0.19019999999999998,01612.csv,6,0,0.30357142857142855,False,original
B0042,35,1.6012663590062357,1.7287126633755356,0.12744630436929993,7.372324335291471,0.9262767566470853,92.62767566470853,22.0,0.062,0.1905,01614.csv,6,0,0.3125,False,original
B0042,36,1.5940407410631041,1.7287126633755356,0.13467192231243152,7.7903011394309525,0.9220969886056904,92.20969886056905,22.0,0.0622,0.1908,01616.csv,6,0,0.32142857142857145,False,original
B0042,37,1.5946888289374477,1.7287126633755356,0.13402383443808796,7.752811515615848,0.9224718848438416,92.24718848438415,22.0,0.0624,0.1911,01620.csv,6,0,0.33035714285714285,False,original
B0042,38,1.5882100957302596,1.7287126633755356,0.14050256764527602,8.127583641975905,0.918724163580241,91.8724163580241,22.0,0.0626,0.1914,01622.csv,6,0,0.3392857142857143,False,original
B0042,39,1.587985558077698,1.7287126633755356,0.1407271052978376,8.14057236227157,0.9185942763772843,91.85942763772843,22.0,0.0628,0.19169999999999998,01624.csv,6,0,0.3482142857142857,False,original
B0042,40,1.5799165406650344,1.7287126633755356,0.14879612271050124,8.607336885006529,0.9139266311499347,91.39266311499347,22.0,0.063,0.192,01626.csv,6,0,0.35714285714285715,False,original
B0042,41,1.5655946193652834,1.7287126633755356,0.1631180440102522,9.435810095342454,0.9056418990465754,90.56418990465754,22.0,0.0632,0.1923,01628.csv,6,0,0.36607142857142855,False,original
B0042,42,0.07070127737340176,1.7287126633755356,1.658011386002134,95.9101776211121,0.04089822378887903,4.089822378887903,4.0,0.0634,0.1926,01632.csv,6,0,0.375,False,original
B0042,43,0.08416878530139071,1.7287126633755356,1.644543878074145,95.13112924521302,0.0486887075478699,4.86887075478699,4.0,0.0636,0.1929,01636.csv,6,0,0.38392857142857145,False,original
B0042,44,0.08443785621465827,1.7287126633755356,1.6442748071608775,95.11556443106154,0.04884435568938473,4.884435568938473,4.0,0.0638,0.19319999999999998,01638.csv,6,0,0.39285714285714285,False,original
B0042,45,0.08478919060590338,1.7287126633755356,1.6439234727696324,95.09524096154063,0.049047590384593755,4.9047590384593756,4.0,0.064,0.1935,01640.csv,6,0,0.4017857142857143,False,original
B0042,46,0.09334258183442584,1.7287126633755356,1.6353700815411099,94.6004571024451,0.05399542897554898,5.399542897554898,4.0,0.06420000000000001,0.1938,01642.csv,6,0,0.4107142857142857,False,original
B0042,47,0.10603180131397782,1.7287126633755356,1.6226808620615578,93.86642999959652,0.061335700004034786,6.133570000403479,4.0,0.0644,0.1941,01645.csv,6,0,0.41964285714285715,False,original
B0042,48,0.106505866207118,1.7287126633755356,1.6222067971684178,93.83900699847068,0.061609930015293274,6.160993001529327,4.0,0.0646,0.1944,01647.csv,6,0,0.42857142857142855,False,original
B0042,49,0.09439111585512952,1.7287126633755356,1.634321547520406,94.53980306531574,0.05460196934684254,5.460196934684254,4.0,0.0648,0.19469999999999998,01649.csv,6,0,0.4375,False,original
B0042,50,0.09450595927387112,1.7287126633755356,1.6342067041016646,94.533159773971,0.054668402260290024,5.466840226029002,4.0,0.065,0.195,01651.csv,6,0,0.44642857142857145,False,original
B0042,51,0.08211456108215626,1.7287126633755356,1.6465981022933793,95.24995895374441,0.04750041046255595,4.750041046255595,4.0,0.06520000000000001,0.1953,01653.csv,6,0,0.45535714285714285,False,original
B0042,52,0.09518470631946747,1.7287126633755356,1.6335279570560681,94.49389662399956,0.05506103376000439,5.506103376000439,4.0,0.0654,0.1956,01657.csv,6,0,0.4642857142857143,False,original
B0042,53,0.09539129998659052,1.7287126633755356,1.6333213633889452,94.48194590069546,0.055180540993045445,5.518054099304544,4.0,0.0656,0.1959,01659.csv,6,0,0.4732142857142857,False,original
B0042,54,0.08289664565854568,1.7287126633755356,1.64581601771699,95.20471808792797,0.04795281912072029,4.795281912072029,4.0,0.0658,0.19619999999999999,01661.csv,6,0,0.48214285714285715,False,original
B0042,55,0.08343199036452603,1.7287126633755356,1.6452806730110097,95.17375026329627,0.048262497367037416,4.826249736703741,4.0,0.066,0.19649999999999998,01663.csv,6,0,0.49107142857142855,False,original
B0042,56,0.09624772156495698,1.7287126633755356,1.6324649418105786,94.43240489850865,0.0556759510149135,5.56759510149135,4.0,0.0662,0.1968,01665.csv,6,0,0.5,False,original
B0042,57,0.0871279249656989,1.7287126633755356,1.6415847384098368,94.95995333339144,0.0504004666660857,5.0400466666085695,4.0,0.0664,0.1971,01669.csv,6,0,0.5089285714285714,False,original
B0042,58,0.09681912182757578,1.7287126633755356,1.6318935415479598,94.39935138564185,0.05600648614358148,5.600648614358148,4.0,0.0666,0.1974,01671.csv,6,0,0.5178571428571429,False,original
B0042,59,0.08440054891345107,1.7287126633755356,1.6443121144620845,95.1177225283554,0.048822774716445964,4.8822774716445965,4.0,0.0668,0.1977,01673.csv,6,0,0.5267857142857143,False,original
B0042,60,0.09770121716674529,1.7287126633755356,1.6310114462087903,94.34832524591039,0.056516747540896126,5.651674754089613,4.0,0.067,0.19799999999999998,01675.csv,6,0,0.5357142857142857,False,original
B0042,61,0.08517426476572666,1.7287126633755356,1.6435383986098089,95.07296576404937,0.04927034235950633,4.927034235950633,4.0,0.0672,0.19829999999999998,01677.csv,6,0,0.5446428571428571,False,original
B0042,62,0.08471993544879124,1.7287126633755356,1.6439927279267443,95.09924713090464,0.04900752869095352,4.900752869095352,4.0,0.0674,0.1986,01681.csv,6,0,0.5535714285714286,False,original
B0042,63,0.08548836969893649,1.7287126633755356,1.643224293676599,95.05479588886627,0.04945204111133736,4.9452041111337355,4.0,0.0676,0.1989,01683.csv,6,0,0.5625,False,original
B0042,64,0.08577749933433501,1.7287126633755356,1.6429351640412007,95.03807074757911,0.04961929252420892,4.961929252420892,4.0,0.0678,0.1992,01685.csv,6,0,0.5714285714285714,False,original
B0042,65,0.08595553255245832,1.7287126633755356,1.6427571308230773,95.0277721466667,0.049722278533333004,4.9722278533333,4.0,0.068,0.19949999999999998,01687.csv,6,0,0.5803571428571429,False,original
B0042,66,0.08614796979658328,1.7287126633755356,1.6425646935789524,95.01664032307323,0.04983359676926771,4.983359676926772,4.0,0.0682,0.19979999999999998,01689.csv,6,0,0.5892857142857143,False,original
B0042,67,0.08652450808993331,1.7287126633755356,1.6421881552856024,94.99485889569507,0.05005141104304922,5.005141104304922,4.0,0.0684,0.2001,01693.csv,6,0,0.5982142857142857,False,original
B0042,68,0.08676036428685732,1.7287126633755356,1.6419522990886783,94.98121543707289,0.05018784562927101,5.0187845629271015,4.0,0.0686,0.2004,01697.csv,6,0,0.6071428571428571,False,original
B0042,69,0.08662025389371077,1.7287126633755356,1.6420924094818248,94.98932033478754,0.05010679665212464,5.010679665212464,4.0,0.0688,0.2007,01699.csv,6,0,0.6160714285714286,False,original
B0042,70,0.0869802394927499,1.7287126633755356,1.6417324238827857,94.96849642306029,0.05031503576939715,5.031503576939715,4.0,0.069,0.20099999999999998,01701.csv,6,0,0.625,False,original
B0042,71,0.07387787113473963,1.7287126633755356,1.654834792240796,95.72642274798385,0.04273577252016163,4.273577252016163,4.0,0.0692,0.20129999999999998,01703.csv,6,0,0.6339285714285714,False,original
B0042,72,0.08775865702231889,1.7287126633755356,1.6409540063532169,94.92346768311637,0.050765323168836356,5.076532316883635,4.0,0.0694,0.2016,01705.csv,6,0,0.6428571428571429,False,original
B0042,73,0.08790576300272998,1.7287126633755356,1.6408069003728056,94.91495811507028,0.05085041884929713,5.085041884929713,4.0,0.0696,0.2019,01709.csv,6,0,0.6517857142857143,False,original
B0042,74,0.08808784882200178,1.7287126633755356,1.6406248145535338,94.90442508531181,0.05095574914688184,5.095574914688184,4.0,0.0698,0.2022,01711.csv,6,0,0.6607142857142857,False,original
B0042,75,0.08834250268158712,1.7287126633755356,1.6403701606939485,94.88969424744728,0.05110305752552708,5.1103057525527085,4.0,0.07,0.20249999999999999,01713.csv,6,0,0.6696428571428571,False,original
B0042,76,0.07463055332745072,1.7287126633755356,1.654082110048085,95.68288270754465,0.04317117292455352,4.317117292455352,4.0,0.0702,0.20279999999999998,01715.csv,6,0,0.6785714285714286,False,original
B0042,77,0.07485698665122698,1.7287126633755356,1.6538556767243087,95.66978432927893,0.04330215670721067,4.330215670721067,4.0,0.0704,0.2031,01717.csv,6,0,0.6875,False,original
B0042,78,0.07527573643141765,1.7287126633755356,1.653436926944118,95.64556111456764,0.043544388854323546,4.354438885432355,4.0,0.0706,0.2034,01721.csv,6,0,0.6964285714285714,False,original
B0042,79,0.07532351860488727,1.7287126633755356,1.6533891447706484,95.64279708243657,0.043572029175634276,4.357202917563428,4.0,0.0708,0.2037,01723.csv,6,0,0.7053571428571429,False,original
B0042,80,0.07553765302367196,1.7287126633755356,1.6531750103518636,95.63041015294151,0.043695898470584985,4.369589847058498,4.0,0.07100000000000001,0.204,01725.csv,6,0,0.7142857142857143,False,original
B0042,81,0.07584285606128259,1.7287126633755356,1.6528698073142531,95.6127552213802,0.043872447786198074,4.387244778619808,4.0,0.0712,0.20429999999999998,01727.csv,6,0,0.7232142857142857,False,original
B0042,82,0.0759921803489148,1.7287126633755356,1.652720483026621,95.60411733199604,0.043958826680039594,4.395882668003959,4.0,0.0714,0.2046,01729.csv,6,0,0.7321428571428571,False,original
